node1	label	node2	datasource	weight
wd:Q62220986	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62221711	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62223204	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62223335	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62223552	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62228249	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62228548	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62229571	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62229663	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62230418	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62230782	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62231449	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62231668	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62234239	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62234331	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62236867	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62237058	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62237498	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62245021	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62245625	rdfs:subClassOf	wd:Q284416	WDT	1.0
wd:Q62245844	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62247144	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62249141	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62249886	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62251627	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62251659	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62257105	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62261968	rdfs:subClassOf	wd:Q284416	WDT	1.0
wd:Q62264588	rdfs:subClassOf	wn:relative.a.01+wd:Q277338+/c/en/relative/a/wn	WDT	1.0
wd:Q62264839	rdfs:subClassOf	wn:relative.a.01+wd:Q277338+/c/en/relative/a/wn	WDT	1.0
wd:Q62275234	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62276447	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62276526	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62276998	rdfs:subClassOf	wd:Q27949864	WDT	1.0
wd:Q62278036	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62278048	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62278285	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62279252	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62284440	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62286272	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62287944	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62288483	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62289978	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62289986	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62291640	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62292037	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62293395	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62293573	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62293978	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62294022	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62294700	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62294960	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62299495	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62300979	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62301228	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62302721	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62302932	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62303281	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62304932	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62305285	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62305982	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62307682	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62312514	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62313722	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62315543	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62315726	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62316077	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62316517	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62317950	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62319537	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62320516	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62321513	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62321652	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62323707	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62325227	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62325830	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62326559	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62327006	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62327019	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62327913	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62328390	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62329263	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62329505	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62334841	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62335192	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62336206	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62337371	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62339457	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62343650	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62344452	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62344778	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62348762	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62351200	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62351922	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62356068	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62356250	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62357158	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62358746	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62359752	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62361587	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62362233	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62363695	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62365209	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62365797	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62372374	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62372830	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62373772	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62374567	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62375599	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62376087	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62376764	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62400156	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62400207	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62400242	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62403168	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62403292	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62403453	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62406120	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62406175	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62406715	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62406781	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62407054	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62407074	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62407383	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62409150	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62409836	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62410200	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62413193	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62417084	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62417469	rdfs:subClassOf	wn:relative.a.01+wd:Q277338+/c/en/relative/a/wn	WDT	1.0
wd:Q62419002	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62419888	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62420768	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62425940	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62427516	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62428915	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62429488	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62430022	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62430854	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62431565	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62432833	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62432904	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62433174	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62435650	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62435922	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62436437	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62437849	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62438245	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62440863	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62442591	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62443320	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62444011	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62444204	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62444904	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62445258	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62445499	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62446504	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62447199	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62447660	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62448357	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62448677	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62449289	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62449478	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62450162	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62452310	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62452684	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62453023	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62453434	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62453575	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62454196	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62458422	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62459545	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62459785	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62460490	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62462058	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62462284	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62463328	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62463885	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62464764	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62465512	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62465605	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62468048	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62469103	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62469385	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62469413	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62473855	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62523996	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62525010	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62525621	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62525750	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62531012	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62531295	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62531758	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62532767	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62535787	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62538383	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62584277	rdfs:subClassOf	wd:Q382617	WDT	1.0
wd:Q62585307	rdfs:subClassOf	wd:Q382617	WDT	1.0
wd:Q62625175	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62625791	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62628897	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62629014	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62630276	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62632590	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62635144	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62636985	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62637306	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62638048	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62638078	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62640813	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62641021	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62641451	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62642255	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62642301	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62643362	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62643528	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62644638	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62647668	rdfs:subClassOf	wd:Q201448+/c/en/azido/a/wn/chemistry+wn:azido.a.01	WDT	1.0
wd:Q62649522	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62650610	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62651398	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62651863	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62653186	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62657821	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62658491	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62665529	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62666705	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62669399	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62669906	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62671236	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62672494	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62673424	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62681138	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62681880	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62682163	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62682649	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62683598	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62684809	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62685971	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62688218	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62689053	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62690587	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62692132	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62692326	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62692481	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62694419	rdfs:subClassOf	wd:Q201448+/c/en/azido/a/wn/chemistry+wn:azido.a.01	WDT	1.0
wd:Q62696790	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62698061	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62698332	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62701012	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62703928	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62703987	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62704714	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62704741	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62705623	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62706239	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
wd:Q62706645	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62706977	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62707418	rdfs:subClassOf	wd:Q20747295	WDT	1.0
wd:Q62709541	rdfs:subClassOf	wd:Q8054+/c/en/polypeptide/n/wn/substance+wn:polypeptide.n.01	WDT	1.0
